stage,Epithelial.cell,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
72hpf,0,0,0,0,0,1.06979114146608,0
21Day,2.67706617640661,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0
3Month,0.319949299554195,0,0.959847898662586,0.319949299554195,0,0,1.91969579732517
