stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,1.06979114146608,1.06979114146608,12.8374936975929,0,0,0,3.20937342439823,0,0
21Day,0,0,0,0,0,1.33853308820331,0,2.67706617640661,0,1.33853308820331,0,0,0,0
3Month,0,0.959847898662586,0.639898599108391,1.91969579732517,0.959847898662586,0.639898599108391,0,0,0.319949299554195,0,0.319949299554195,0,0.319949299554195,38.0739666469493
