stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,596.62,0,0,0,0,0,0,0,0,0,0,8.17,4.09,28.6,0,0,0,0,0,0,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,342.33,17.12,8.56,0,1.07,0,0,0,0,0,0,0,22.47,1156.44,0,13.91,0,1.07,1.07,0,162.61,33.16,1.07,0,17.12,0,0,0,9.63,0,0,1.07,0,0,0
21Day,9.37,0,1.34,894.14,6.69,21.42,0,8.03,2.68,4.02,0,6.69,1.34,6.69,1.34,12.05,139.21,2.68,22.76,0,0,0,0,69.6,9.37,1.34,1.34,13.39,21.42,0,2.68,4.02,2.68,8.03,1.34,0,0,14.72
3Month,0.96,4.16,5.12,1278.84,0.64,0,3.52,0,33.91,15.36,0,33.91,20.16,1.92,26.24,63.35,126.38,11.84,15.04,4.16,0.96,5.12,1.92,5.76,0.96,6.72,0.64,0.64,11.52,0.64,22.4,0.32,0.96,0,0,80.63,9.6,66.87
22Month,0.55,4.37,2.73,945.71,1.09,0,1.09,0,44.28,14.21,1.64,51.39,6.56,1.09,4.92,9.84,50.84,8.2,9.29,0.55,2.19,1.09,0.55,2.73,0,6.01,5.47,1.09,0,0,18.04,1.09,1.64,0,0,6.01,0,26.79
