stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,65.38,0,8.17,40.86,0,0,0,16.35,12.26,576.18,4.09,0,4.09,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,8.56,9.63,0,0,0,0,0,0,0,0,0,0,5.35,8.56,0,18.19,0,1.07,0,0,25.67,36.37,2.14,1.07,5.35,0,1.07,38.51,0,0,0,0,0
21Day,0,2.68,0,6.69,13.39,1.34,0,0,0,0,0,0,0,5.35,0,0,5.35,0,20.08,0,0,1.34,0,6.69,4.02,2.68,1.34,2.68,0,9.37,10.71,0,0,0,0,0
3Month,0.64,1.28,0.96,92.79,3.84,0,0.96,0.32,2.88,2.56,0,35.83,8.64,0.64,8,23.04,6.72,6.4,8.32,8.64,0.64,2.24,6.4,17.28,1.28,5.44,0.96,0.64,3.84,371.46,0.96,0.32,1.92,2.56,624.22,4.8
22Month,0,1.64,0.55,63.96,0.55,0,0,0,0.55,3.28,1.64,44.83,3.28,0.55,4.37,4.37,1.64,5.47,13.67,4.37,2.19,1.64,1.09,4.92,0,2.73,0.55,0.55,0.55,88.56,1.09,0,0.55,0,2.19,0.55
