stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neurosecretory.cell,Pancreatic.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,20.4320228642509,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,5.34895570733039,0,0,0,0,0,0,0,0,0,0
21Day,1.33853308820331,0,4.01559926460992,0,0,0,0,0,0,4.01559926460992,0,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0.319949299554195,0.319949299554195,56.9509753206468,0.639898599108391,0.639898599108391,3.51944229509615,0.639898599108391,2.87954369598776,0.639898599108391,4.15934089420454,0.319949299554195,0.959847898662586,0.319949299554195,0,0.319949299554195,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0.959847898662586
