stage,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Retinal.cell,Retinal.cone.cell
72hpf,0,0,1.06979114146608,0,1.06979114146608,3.20937342439823
21Day,0,1.33853308820331,0,1.33853308820331,2.67706617640661,5.35413235281323
3Month,3.19949299554195,0,0,0,0,0
22Month,11.4797476751461,0,0,0,0,0
