stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,0,192.061014923958,0,0,0,16.3456182914007,0,0,0,0
72hpf,2.13958228293216,0,13.907284839059,1.06979114146608,0,0,0,0,145.491595239387,0,1.06979114146608,3.20937342439823,1.06979114146608,0,6.41874684879647,0,0
21Day,0,0,20.0779963230496,0,0,1.33853308820331,1.33853308820331,5.35413235281323,238.258889700189,1.33853308820331,0,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331,1.33853308820331
22Month,0,0.546654651197433,0.546654651197433,0,1.09330930239487,0,0,0,0,0,0,0,0,0,0,0,0
