stage,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,0,0,8.17280914570035
72hpf,0,0,1.06979114146608,0
3Month,0.639898599108391,0,0,0
22Month,1.09330930239487,0.546654651197433,0,0
