stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1066.55,8.17,0,20.43,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,77.64,0,0,0,0,16.35,404.55,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,435.4,24.61,0,12.84,4.28,7.49,0,0,0,0,0,0,0,0,0,0,0,1.07,29.95,1.07,59.91,0,1.07,1.07,0,768.11,119.82,0,2.14,0,50.28,0,3.21,32.09,1.07,0,5.35,0,0,0
21Day,380.14,8.03,1.34,12.05,6.69,5.35,0,1.34,0,0,0,0,0,0,0,1.34,1.34,0,13.39,1.34,101.73,0,0,14.72,0,136.53,28.11,0,1.34,0,18.74,9.37,2.68,4.02,1.34,6.69,0,0,0,1.34
3Month,12.48,14.08,0.32,16.64,0.64,0,0,0.32,0.32,0.32,3.52,0,0,13.12,2.88,0.32,4.16,0.64,4.8,2.56,51.51,12.48,0.32,4.48,0.96,2.24,0.32,0.96,0.32,0,0.64,0.96,104.3,0.96,0,0,0.96,3.52,18.56,2.88
22Month,15.31,39.91,0,14.76,0.55,0,1.64,0.55,0,1.64,4.37,6.56,0,57.4,3.28,3.83,4.37,0.55,1.64,3.28,98.94,3.83,1.09,6.01,0,3.83,0.55,2.19,2.73,1.09,2.73,0,84.73,9.84,0,0,1.09,0.55,0,1.09
