stage,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,T.cell
72hpf,0,0,0,0,0,0,1.06979114146608,0
21Day,0,0,0,0,0,0,0,1.33853308820331
22Month,0.546654651197433,9.29312907035637,0.546654651197433,1.09330930239487,0.546654651197433,0.546654651197433,0,0
