stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,16.35,0,85.81,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,0,514.89,0,0,0,0,93.99,1540.57,0,0,98.07,0,0,0,0,0,0,0,0,0,0
72hpf,117.68,23.54,0,74.89,34.23,88.79,0,0,0,0,1.07,0,0,0,0,1.07,0,37.44,139.07,17.12,725.32,0,4.28,23.54,0,9827.1,1173.56,8.56,18.19,477.13,1.07,0,5.35,191.49,6.42,12.84,16.05,0,0,0
21Day,127.16,9.37,5.35,155.27,21.42,82.99,0,9.37,0,0,2.68,0,0,9.37,2.68,34.8,10.71,6.69,44.17,20.08,1278.3,2.68,0,73.62,1.34,2367.87,596.99,6.69,13.39,352.03,88.34,0,16.06,81.65,8.03,36.14,13.39,0,0,9.37
3Month,0.32,0.96,0.64,17.28,1.92,0,0.96,0,1.28,0.64,6.4,0,0,13.76,3.2,0.32,4.48,0.96,5.44,3.2,108.14,25.6,0,2.88,1.92,9.28,7.04,0.96,0,0.32,1.6,0.32,30.08,3.52,0,0,2.24,1.28,2.56,2.56
22Month,1.09,9.29,1.64,15.85,0.55,0,1.64,0,1.09,1.09,7.11,1.09,0,43.19,6.01,3.83,6.01,0.55,2.19,6.56,144.32,9.29,2.73,9.29,0.55,11.48,5.47,2.19,2.19,3.28,0,0,80.36,7.65,1.09,0,2.73,0,0,1.09
