stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,1.06979114146608,0,2.13958228293216,0,0,0,0,0,0,0,1.06979114146608,0,1.06979114146608,1.06979114146608,0,0,0
21Day,0,0,0,0,0,2.67706617640661,0,0,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0,0.319949299554195,1.59974649777098,0,0,0,1.59974649777098,0.639898599108391,0.639898599108391,0.319949299554195,0,0.319949299554195,0,0,1.59974649777098,32.6348285545279,0.319949299554195
22Month,0,0.546654651197433,0,0.546654651197433,0.546654651197433,9.29312907035637,0.546654651197433,0,0,0,0,0,0,0,0,0,0
