stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Fibroblast,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3456182914007,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,1.06979114146608,0,0,1.06979114146608,0,5.34895570733039,0,0,0,0,5.34895570733039,5.34895570733039,0,0,7.48853799026255,0,0,2.13958228293216,1.06979114146608,0,0,0
21Day,4.01559926460992,0,5.35413235281323,1.33853308820331,0,0,0,0,0,0,1.33853308820331,0,0,0,0,22.7550624994562,0,0,2.67706617640661,0,2.67706617640661,8.03119852921984,4.01559926460992,0,4.01559926460992,1.33853308820331,0,0,0,1.33853308820331,0,0
3Month,0.319949299554195,1.59974649777098,1.91969579732517,0,0.639898599108391,0.639898599108391,0.959847898662586,0,2.55959439643356,0.959847898662586,0.319949299554195,0.319949299554195,0.319949299554195,4.79923949331293,0.959847898662586,23.6762481670105,3.83939159465034,0,1.91969579732517,0.319949299554195,0.639898599108391,0,1.59974649777098,0.959847898662586,0.319949299554195,0.319949299554195,3.83939159465034,0,0.319949299554195,2.87954369598776,0.639898599108391,0.319949299554195
22Month,0,1.09330930239487,1.09330930239487,0,0,0,1.09330930239487,1.09330930239487,8.74647441915893,0,0,1.6399639535923,0,0,2.18661860478973,24.0528046526871,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0,1.6399639535923,0,0,0.546654651197433,0,0.546654651197433
