stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,32.69,0,4.09,0,0,0,4.09,0,4.09,0,0,0,0,0,8.17,118.51,24.52,0,0,0,4.09,44.95,171.63,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,7.49,2.14,0,18.19,3.21,13.91,0,1.07,0,4.28,0,0,1.07,0,2.14,0,4.28,38.51,11.77,33.16,0,1.07,5.35,1.07,177.59,72.75,1.07,1.07,43.86,1.07,0,0,9.63,1.07,2.14,1.07,0,0,0
21Day,6.69,0,2.68,76.3,1.34,80.31,0,53.54,0,8.03,0,0,0,12.05,77.63,1.34,2.68,24.09,37.48,42.83,0,0,9.37,0,77.63,30.79,0,1.34,17.4,9.37,0,1.34,6.69,6.69,12.05,1.34,0,0,48.19
3Month,0.32,3.2,2.24,52.15,0,0,1.6,2.88,4.16,55.67,0.32,0,47.99,98.54,4.16,16,3.52,23.68,35.83,11.2,2.56,0.32,15.04,4.8,2.88,0,4.16,1.28,0.32,1.92,0.32,6.72,0,0.32,0,0.32,4.8,144.94,26.56
22Month,1.09,10.93,2.19,18.59,0,0,3.28,0.55,2.73,185.86,7.65,0,109.88,54.12,3.83,21.87,0.55,8.2,72.16,14.76,0.55,3.83,5.47,0,0.55,0,2.73,1.64,0.55,1.09,0,4.92,2.73,0.55,0,0.55,0.55,0.55,16.95
