stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,8.17280914570035,0
72hpf,0,0,0,0,0,0,3.20937342439823,0,0,2.13958228293216,2.13958228293216,1.06979114146608
21Day,2.67706617640661,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331
22Month,0,0.546654651197433,1.09330930239487,0,0,0,0,0,0,0,0,0
