stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017
72hpf,0,0,0,0,1.06979114146608,0,2.13958228293216,5.34895570733039
3Month,0.639898599108391,0.319949299554195,0.639898599108391,0.639898599108391,0,0.319949299554195,0,0
