stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,0,12.26,16.35,0,0,0,4.09,24.52,65.38,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,1.07,0,1.07,2.14,1.07,0,0,0,0,0,0,0,0,0,1.07,1.07,0,1.07,0,0,0,1.07,31.02,17.12,0,0,0,13.91,0,0,3.21,0,3.21,0,0,0
21Day,0,2.68,0,9.37,0,0,0,0,0,0,1.34,0,0,1.34,0,1.34,0,0,6.69,0,0,2.68,0,5.35,6.69,0,0,0,2.68,0,0,5.35,0,0,0,0,0
3Month,0,1.92,0.32,12.8,1.28,0,0.64,0.64,0.64,2.88,0,38.07,0.64,0.96,2.56,0.64,8.32,3.52,11.52,4.16,0,6.08,8.32,1.92,1.6,1.92,0.32,0,1.6,0.96,0.32,0.32,0.32,0.32,4.16,0.96,2.88
22Month,0,4.92,0.55,11.48,0,0,0.55,0.55,0.55,4.92,28.43,98.4,1.09,2.19,5.47,0.55,4.37,9.29,9.29,0.55,1.09,1.64,0,0.55,0,0.55,0,0.55,0,0,0,0,0.55,0,0.55,0,1.09
