stage,Hepatocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Pancreatic.cell,T.cell
24hpf,0,4.08640457285017,4.08640457285017,0,0,0
72hpf,0,3.20937342439823,0,0,0,0
21Day,0,0,0,0,1.33853308820331,5.35413235281323
22Month,2.18661860478973,0,0,0.546654651197433,0,0
