stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,28.6,0,28.6,0,0,0,0,0,0,0,0,0,0,0,8.17,36.78,69.47,77.64,0,0,0,0,65.38,335.09,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0
72hpf,20.33,10.7,0,31.02,2.14,25.67,0,0,0,1.07,0,0,0,4.28,1.07,11.77,103.77,8.56,81.3,0,4.28,0,0,203.26,124.1,2.14,1.07,0,69.54,3.21,0,0,13.91,3.21,3.21,5.35,0,0,0
21Day,29.45,4.02,2.68,97.71,1.34,68.27,0,38.82,0,1.34,0,10.71,2.68,18.74,6.69,2.68,28.11,21.42,108.42,0,1.34,12.05,1.34,46.85,25.43,1.34,4.02,0,37.48,13.39,0,0,6.69,5.35,4.02,1.34,0,0,8.03
3Month,0,4.48,1.28,37.43,0.64,0,0.32,1.6,4.8,11.52,0,78.71,8,4.16,11.52,2.24,12.16,14.08,19.84,4.8,0.64,9.92,4.16,2.24,0.64,4.16,1.92,0,0.32,3.2,0.32,53.43,0.32,0,0,0,6.08,73.59,11.2
22Month,0,6.01,2.19,15.31,0,0,0.55,1.64,1.64,16.4,9.29,247.63,4.37,8.2,16.95,0,2.73,17.49,10.39,0,6.56,4.92,0,0.55,0.55,0.55,2.73,1.09,0,0,0,9.29,2.19,1.09,0,0,0.55,0.55,4.92
