stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,49.04,0,4.09,0,0,0,0,0,0,0,0,0,0,0,24.52,16.35,163.46,0,0,0,4.09,81.73,461.76,0,0,0,28.6,0,0,0,0,12.26,0,0,0
72hpf,35.3,7.49,0,19.26,8.56,3.21,0,0,0,0,0,0,1.07,0,2.14,0,12.84,88.79,3.21,89.86,0,2.14,2.14,0,70.61,90.93,0,2.14,0,74.89,0,0,24.61,0,4.28,0,0,0
21Day,37.48,2.68,2.68,72.28,1.34,4.02,0,0,0,0,1.34,0,1.34,0,9.37,4.02,2.68,22.76,4.02,194.09,0,0,13.39,0,24.09,32.12,2.68,1.34,0,46.85,13.39,0,10.71,1.34,1.34,0,0,0
3Month,0.32,4.8,0.96,52.47,0.64,0,0.32,2.24,0.64,7.04,4.16,0,17.28,1.92,2.56,16.64,3.84,13.12,4.48,29.44,9.6,0,3.84,2.24,2.24,0,2.24,0,0,0.96,1.28,4.16,0.96,0,0.64,3.84,0.64,3.84
22Month,0,15.31,3.28,45.92,0.55,0,2.19,1.09,0,10.39,14.76,6.01,54.67,2.19,7.11,36.08,1.64,12.03,13.12,53.57,3.28,1.64,2.19,0,3.83,0.55,8.2,3.28,0.55,2.19,0,3.83,3.28,0,0.55,2.19,0,6.56
