stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,8.17,0,0,0,0,0,192.06,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,4.28,0,3.21,0,0,0,0,0,0,10.7,0,0,0,6.42,8.56,0,69.54,0,330.57,0,3.21,46,58.84,0,0,0,28.88,0,0,3.21,63.12,0,0,1.07,0,0,0
21Day,36.14,4.02,72.28,137.87,1.34,85.67,0,14.72,0,1.34,4.02,1.34,1085.55,1.34,24.09,26.77,14.72,73.62,20.08,671.94,2.68,10.71,21.42,4.02,152.59,76.3,4.02,2.68,0,80.31,99.05,0,1.34,32.12,12.05,32.12,2.68,2.68,0,12.05
3Month,6.08,46.39,99.18,5886.11,2.24,0,59.83,2.88,2.24,77.11,362.82,3.84,19824.38,156.14,11.52,871.54,79.35,502.32,103.98,1813.47,257.24,24.32,70.07,550.95,29.76,3.52,22.08,37.75,0,11.52,298.51,1.28,372.1,28.48,1.28,0,5.12,64.95,96.62,114.54
22Month,21.32,76.53,213.2,991.08,1.64,0,107.14,2.19,2.19,61.23,173.29,73.25,50731.19,57.95,24.05,1126.11,20.23,31.16,102.22,1952.1,78.17,868.09,58.49,14.21,15.31,8.2,19.68,60.68,56.85,7.11,55.21,0,98.94,45.92,46.47,0.55,3.83,10.93,0,47.56
