stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6281202731947,9.6281202731947,0,0,0,0,0,0,3.20937342439823,2.13958228293216,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.33853308820331,0,5.35413235281323,17.400930146643,0,0,0,0,0,0,0,1.33853308820331,0,2.67706617640661,13.3853308820331,1.33853308820331,12.0467977938298,0,0,0,0,0,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0.319949299554195,1.91969579732517,28.1555383607692,61.7502148139597,0.319949299554195,2.55959439643356,0.639898599108391,0.319949299554195,88.3060066769579,6.07903669152971,2.55959439643356,33.2747271536363,6.07903669152971,0.639898599108391,802.432843281922,43.8330540389248,7.0388845901923,19.5169072728059,4.15934089420454,0.959847898662586,0,5.75908739197552,4.47929019375874,1.91969579732517,0,15.9974649777098,0.319949299554195,0,0.959847898662586,3.83939159465034,6.07903669152971,0,0,0,1.91969579732517,4.79923949331293,6.39898599108391
22Month,0,0.546654651197433,10.3864383727512,43.1857174445972,0.546654651197433,0,0.546654651197433,0,17.4929488383179,6.5598558143692,6.01320116317177,42.0924081422024,1.6399639535923,1.6399639535923,85.824780237997,6.01320116317177,1.6399639535923,8.1998197679615,8.74647441915893,0,2.73327325598717,6.01320116317177,0,1.09330930239487,0,9.29312907035637,0,0.546654651197433,0,0,3.2799279071846,2.18661860478973,0.546654651197433,0.546654651197433,0.546654651197433,0,4.37323720957947
