stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,3.20937342439823,0,0
21Day,2.67706617640661,5.35413235281323,1.33853308820331,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661,2.67706617640661,1.33853308820331,2.67706617640661,1.33853308820331
