stage,Epithelial.cell..Brain.,Keratinocyte,Macrophage,Neural.cell,Oligodendrocyte,T.cell
72hpf,2.13958228293216,1.06979114146608,0,9.6281202731947,0,0
21Day,0,0,0,1.33853308820331,1.33853308820331,0
3Month,0,0,0.319949299554195,0,0,0.639898599108391
