stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Neural.cell,Primordial.germ.cell,Radial.glia
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608
21Day,0,1.33853308820331,0,0,1.33853308820331,0,0
3Month,0,0,0.959847898662586,0,0,0,0
22Month,0.546654651197433,0,0,1.09330930239487,0,0,0
