stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,73.56,4.09,0,0,0,0,0,0,0,0,0,0,0,69.47,8.17,28.6,134.85,0,0,0,32.69,32.69,1144.19,4.09,0,12.26,0,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,2.14,0,25.67,10.7,3.21,0,0,0,0,0,0,0,0,1.07,0,6.42,23.54,32.09,9.63,0,0,0,2.14,194.7,99.49,0,1.07,12.84,0,0,0,132.65,17.12,12.84,2.14,0,0,0
21Day,1.34,0,1.34,26.77,5.35,4.02,0,0,0,0,0,0,0,0,1.34,0,2.68,16.06,5.35,14.72,0,0,5.35,1.34,52.2,34.8,4.02,1.34,2.68,4.02,0,0,12.05,2.68,2.68,0,0,0,5.35
3Month,0,2.56,2.24,156.46,3.2,0,1.6,0,0.32,1.92,6.08,0.32,11.52,7.68,2.56,4.8,31.67,11.52,12.48,17.6,5.76,0.32,1.6,7.04,44.15,5.76,24.32,1.28,1.92,1.92,0.32,54.39,4.16,0,0,1.6,8.32,196.45,2.56
22Month,0,1.64,1.09,61.23,1.64,0,0,0.55,0,2.19,0.55,1.64,5.47,1.64,2.19,1.09,6.01,2.73,6.01,19.68,1.64,0.55,0.55,0,9.29,3.28,7.11,0.55,0,0,0,6.56,2.19,0.55,0,1.64,0.55,1.09,0
