stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,35.3,1.07,0,4.28,0,4.28,0,0,0,0,0,0,0,0,0,0,13.91,2.14,21.4,0,0,0,0,803.41,21.4,1.07,32.09,0,9.63,0,1.07,10.7,0,1.07,10.7,0,0,0
21Day,20.08,0,0,6.69,2.68,10.71,0,1.34,0,1.34,0,0,0,2.68,4.02,1.34,2.68,4.02,99.05,0,0,5.35,0,293.14,10.71,0,22.76,0,13.39,5.35,9.37,8.03,2.68,1.34,1.34,0,0,1.34
3Month,0.96,0.64,0.32,7.36,0,0,0,0.64,0.64,0.96,0.96,22.4,2.24,0,5.44,0.32,2.56,0.96,8.32,1.28,0,0.32,2.56,0.96,0.32,0.64,0.64,0,0.96,1.92,162.21,0.96,0,0,1.28,0.64,72.31,2.24
22Month,0.55,0.55,0,4.37,0,0,1.09,0,1.09,3.83,1.09,305.58,2.73,0.55,6.56,0,2.19,2.19,12.03,0.55,5.47,2.19,0,2.73,0,3.28,2.73,1.09,1.09,0.55,36.63,0.55,0,0,0,0,0,1.64
