stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,36.78,0,12.26,0,0,0,0,0,8.17,0,0,0,0,0,8.17,0,641.57,0,0,0,0,0,12.26,61.3,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,82.37,0,8.56,0,26.74,0,7.49,0,20.33,0,0,0,24.61,0,5.35,6.42,56.7,12.84,0,2.14,0,3.21,47.07,32.09,1.07,2.14,0,14.98,5.35,0,0,8.56,0,0,10.7,0,0,1.07
21Day,18.74,13.39,2.68,248.97,1.34,70.94,0,37.48,1.34,29.45,0,5.35,17.4,267.71,14.72,12.05,49.53,120.47,33.46,0,1.34,81.65,0,44.17,34.8,1.34,2.68,0,48.19,25.43,0,0,10.71,1.34,1.34,2.68,0,0,191.41
3Month,1.92,65.27,7.04,249.88,0.96,0,7.68,16,19.84,559.27,0,227.16,286.67,51.51,146.22,25.28,28.16,279,69.75,16.64,0.64,712.21,22.4,6.08,1.92,9.28,5.12,0,3.52,22.08,0.64,57.59,5.12,0.32,0,1.28,27.84,47.35,398.66
22Month,3.83,101.13,9.29,212.1,0,0,13.12,14.21,15.31,1679.87,12.57,455.91,170.01,103.32,221.94,7.11,10.93,568.52,69.97,3.28,17.49,392.5,1.64,4.37,1.64,7.65,10.93,2.73,1.64,4.92,0,16.95,8.75,5.47,0,1.09,3.83,0.55,242.71
