stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,175.72,0,122.59,0,0,0,0,0,0,0,0,49.04,0,0,0,0,4.09,8.17,114.42,384.12,0,4.09,0,0,445.42,747.81,0,0,114.42,0,0,0,0,0,0,12.26,0,0,0
72hpf,33.16,53.49,0,23.54,5.35,11.77,0,1.07,0,0,1.07,0,0,0,0,4.28,0,7.49,19.26,14.98,226.8,0,2.14,6.42,0,149.77,67.4,0,1.07,273.87,1.07,0,0,11.77,1.07,1.07,19.26,0,0,0
21Day,53.54,45.51,0,65.59,2.68,18.74,0,10.71,0,4.02,2.68,0,0,1.34,2.68,74.96,5.35,4.02,20.08,26.77,507.3,0,1.34,32.12,0,40.16,52.2,2.68,1.34,305.19,16.06,0,1.34,1.34,2.68,4.02,4.02,1.34,0,54.88
3Month,1.92,35.51,0.64,33.59,0.32,0,2.24,1.92,2.24,11.84,112.3,4.8,0,23.04,103.66,12.16,7.36,1.6,18.24,121.58,311.63,81.27,0,12.16,3.2,4.48,2.56,2.24,4.8,1.28,5.12,0.64,11.52,0.96,0,0,1.28,11.84,4.48,127.66
22Month,0.55,53.03,0.55,27.88,0,0,8.2,2.19,1.09,9.29,201.17,19.68,0,58.49,95.12,23.51,3.83,0.55,6.01,173.29,439.51,11.48,1.64,10.93,0.55,3.83,0,2.19,6.01,1.09,0,0,6.01,6.01,1.09,0,1.09,2.19,0,95.66
