stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,89.9,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,103.77,18.19,0,42.79,18.19,100.56,0,5.35,0,0,1.07,0,0,0,4.28,0,20.33,163.68,18.19,82.37,0,9.63,3.21,0,13247.22,274.94,5.35,2.14,0,160.47,2.14,0,78.09,11.77,7.49,16.05,0,0,0
21Day,40.16,5.35,6.69,72.28,2.68,78.97,0,12.05,0,1.34,4.02,0,6.69,0,12.05,18.74,5.35,32.12,12.05,68.27,1.34,0,6.69,1.34,2974.22,42.83,8.03,6.69,0,30.79,82.99,0,22.76,16.06,30.79,9.37,0,0,5.35
3Month,0,0.32,0.32,8.32,0.64,0,0,0.32,0.32,1.6,2.24,0,14.4,0.96,0,1.92,0.64,3.84,3.2,24.64,0,0,0.32,0.96,68.15,0.96,5.44,1.6,0,0.64,1.28,16.64,1.28,1.28,0,0.64,0.96,11.52,2.24
22Month,0,2.73,0.55,6.01,0,0,1.09,0,0,1.09,4.37,0.55,51.39,2.19,0.55,5.47,0.55,1.64,4.37,8.75,0,4.92,0.55,0.55,74.35,0,9.29,1.64,2.19,0.55,0,6.56,9.29,1.09,0,0,0.55,0,3.28
