stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,61.3,4.09,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,118.51,12.26,53.12,0,0,0,0,12.26,245.18,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,18.19,6.42,0,40.65,8.56,14.98,0,1.07,0,0,0,0,0,0,0,1.07,0,11.77,359.45,2.14,92,0,1.07,0,0,53.49,84.51,1.07,2.14,0,62.05,0,0,34.23,1.07,0,2.14,0,0,0
21Day,33.46,5.35,1.34,381.48,6.69,17.4,0,5.35,0,1.34,0,0,0,2.68,1.34,18.74,5.35,13.39,257,6.69,178.02,0,0,18.74,0,37.48,52.2,0,4.02,0,52.2,10.71,4.02,21.42,1.34,5.35,1.34,1.34,0,9.37
3Month,1.28,26.56,8,674.45,3.52,0,4.8,3.84,1.28,31.04,44.47,1.6,0,76.47,56.31,6.4,73.91,29.76,141.42,33.91,187.17,46.71,0,39.35,13.12,10.24,2.24,9.6,9.28,0,5.44,8,105.26,5.44,0.32,0,2.24,28.48,17.6,56.31
22Month,1.09,38.81,9.84,157.44,0.55,0,6.56,7.65,1.09,21.32,39.36,30.07,0,332.37,8.75,11.48,82,8.2,29.52,32.25,110.97,2.19,10.93,16.4,0.55,4.37,1.64,4.92,13.67,0.55,2.73,1.09,22.96,11.48,1.64,0,1.09,9.84,0,14.76
