stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,0,1.06979114146608,0,4.27916456586431,0,0,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331,4.01559926460992,0,2.67706617640661,1.33853308820331
