stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,16.3456182914007,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,4.27916456586431,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0
3Month,0,0,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195,0.639898599108391,0,0,0,0,0,0,0,0.319949299554195
22Month,0.546654651197433,0.546654651197433,0.546654651197433,3.82658255838203,0,0.546654651197433,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0,0,0,0
