stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,0,0,4.09,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,3.21,0,2.14,0,0,0,0,4.28,0,4.28,0,0,6.42,59.91,1.07,1.07,2.14,0,142.28,0,6.42,10.7,8.56,0,0,0,5.35,0,0,0,0,0,0,0,0,0
21Day,5.35,0,0,32.12,1.34,8.03,0,1.34,0,0,0,0,164.64,9.37,2.68,6.69,28.11,13.39,4.02,13.39,0,2.68,4.02,5.35,17.4,17.4,0,0,0,10.71,17.4,0,0,0,4.02,4.02,1.34,0,4.02
3Month,2.88,5.12,19.52,79.99,0,0,15.36,0.32,0.64,24.96,136.3,0.32,4730.45,3301.24,1.6,76.79,13.76,22.4,114.54,30.72,8,4.16,16,13.76,3.52,0.64,4.16,4.48,0,0.64,55.35,13.44,10.56,3.2,0,0.32,19.2,17.6,24
22Month,7.65,21.32,13.67,72.71,1.09,0,55.76,1.64,0,12.03,180.4,9.29,21035.82,1174.21,7.65,83.09,4.37,5.47,217.02,75.98,2.73,348.77,12.03,2.73,4.37,0.55,7.65,18.59,3.28,1.64,31.16,0.55,22.96,8.75,4.92,0.55,2.19,0,28.43
