stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,0,0,13.91,0,8.56,0,0,0,0,0,0,0,0,0,7.49,8.56,20.33,16.05,0,2.14,0,0,20.33,14.98,4.28,0,6.42,0,0,0,28.88,0,0,732.81,0,0,0
21Day,353.37,18.74,8.03,405.58,5.35,174.01,0,89.68,2.68,5.35,0,78.97,29.45,81.65,74.96,14.72,267.71,58.9,509.98,0,1.34,25.43,0,540.77,357.39,5.35,29.45,133.85,246.29,0,4.02,28.11,48.19,28.11,13359.9,1.34,0,60.23
3Month,71.99,47.03,5.12,38.71,0,0,1.28,0,3.2,17.28,0.32,91.51,139.18,0.32,22.72,6.72,17.92,20.16,13.44,5.44,0,2.88,1.6,1.92,0.32,485.36,2.56,0.64,97.9,0.64,41.91,0.64,0.32,0,1753.32,3.52,22.08,12.16
22Month,0,4.92,0.55,13.67,0,0,1.09,0,2.73,20.77,61.77,47.56,68.88,1.64,4.92,1.09,1.64,19.68,8.2,0,2.19,0.55,0,0.55,1.09,602.96,1.64,0,0,0,1.09,0.55,3.28,0,365.71,0.55,0,7.65
