stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,6.42,0,1.07,0,0,0,0,0,0,0,0,0,0,2.14,0,4.28,0,0,0,0,59.91,7.49,0,0,9.63,0,0,2.14,0,0,0,0,0
21Day,0,0,0,52.2,1.34,4.02,0,0,0,0,0,0,0,2.68,1.34,0,0,1.34,10.71,0,1.34,1.34,0,46.85,8.03,0,1.34,6.69,4.02,0,0,0,0,0,0,2.68
3Month,0,0.96,0,21.76,0,0,0.32,0.32,1.28,1.6,0,10.56,1.28,0.96,3.52,0.32,1.92,3.2,3.52,2.88,0,0.32,0.32,0.32,0,0.64,0.32,0.64,0.96,7.68,0.32,0,0,0.64,2.88,1.6
22Month,0,1.64,0.55,19.13,0,0,0,0.55,0,2.73,1.64,66.15,0,1.09,6.56,0,1.09,2.73,2.19,0,7.65,0,0,0.55,0.55,1.64,0,0,0,6.56,3.28,0.55,1.09,0,0,4.37
