stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,4.09,0,0,0,4.09,8.17,24.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,13.91,0,7.49,0,1.07,0,0,0,0,0,0,0,0,0,0,2.14,16.05,0,43.86,0,0,1.07,3.21,10.7,10.7,0,0,0,12.84,0,0,1.07,0,0,5.35,0,0,0
21Day,62.91,13.39,0,72.28,2.68,2.68,0,0,0,0,1.34,4.02,0,0,1.34,0,2.68,34.8,1.34,111.1,0,0,32.12,0,12.05,9.37,0,2.68,0,17.4,9.37,4.02,4.02,0,1.34,1.34,0,0,2.68
3Month,10.56,34.55,1.6,70.07,0.96,0,1.28,0,0.64,1.28,8,0.64,9.92,3.2,2.88,5.76,6.72,44.15,8.64,193.89,27.84,0,22.72,4.48,1.92,1.6,0.32,7.36,0,0.96,5.44,16,1.28,0,0,0.96,28.8,3.2,0.64
22Month,8.2,31.16,2.19,53.57,1.64,0,1.09,2.73,2.73,1.09,11.48,42.09,29.52,2.73,10.39,6.56,1.09,7.11,8.75,162.9,3.83,1.09,10.93,1.09,4.92,2.19,0,25.69,2.19,0.55,1.09,34.99,7.11,0.55,0,0.55,3.83,0,2.73
