stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,20.43,0,0,0,0,0,85.81,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,1.07,0,0,0,0,0,0,0,0,0,0,0,2.14,0,6.42,0,0,0,0,27.81,31.02,0,0,0,8.56,0,0,2.14,0,0,0,0,0
21Day,1.34,0,0,16.06,0,0,0,0,0,0,0,1.34,0,2.68,1.34,1.34,0,1.34,2.68,0,0,0,0,4.02,10.71,0,0,0,2.68,1.34,0,0,1.34,1.34,0,0,0
3Month,0.64,3.2,1.28,40.63,0.32,1.28,0.64,0.32,9.6,11.2,0,106.22,9.28,2.56,22.08,2.24,8.32,6.08,10.56,2.24,0,6.08,2.56,1.28,1.28,2.88,1.28,0,1.6,3.2,28.16,0,0,0.32,4.48,10.56,17.6
22Month,0,1.64,1.64,9.84,0,0.55,0.55,0,1.64,14.76,1.09,94.02,3.28,4.37,15.85,2.19,1.64,8.2,6.56,0,4.37,2.73,0,0.55,1.64,1.64,1.64,0.55,0,0,4.92,0,0,0.55,0.55,0,2.19
