stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,49.04,0,0,0,0,102.16,241.1,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,25.67,0,12.84,9.63,9.63,0,0,0,0,0,0,0,0,0,0,9.63,32.09,1.07,162.61,0,0,9.63,0,1117.93,193.63,5.35,2.14,97.35,0,0,55.63,0,0,8.56,0,0,0
21Day,42.83,20.08,2.68,89.68,6.69,12.05,0,5.35,0,0,1.34,0,1.34,1.34,30.79,4.02,30.79,70.94,2.68,295.82,0,0,68.27,1.34,254.32,87,2.68,10.71,48.19,18.74,0,17.4,1.34,4.02,6.69,1.34,0,4.02
3Month,1.92,13.76,0.64,63.03,1.92,0,0.32,0.32,0,5.12,3.52,0.64,13.76,6.4,2.24,4.8,4.48,27.84,4.16,22.4,8.64,0.64,6.08,6.4,10.24,0.96,5.44,3.84,2.56,0.64,4.16,0.64,0,0,0.32,18.88,6.08,3.52
22Month,0,30.61,1.64,39.36,1.09,0,1.09,1.09,0.55,4.92,8.2,18.04,67.79,6.01,14.21,16.4,0.55,25.69,8.75,34.99,4.92,3.28,10.93,0.55,12.57,2.19,6.56,9.84,4.37,0.55,9.84,16.95,0,0,1.09,6.56,0,11.48
