stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.07,6.42,50.28,1.07,0,0,1.07,3.21,0,2.14,0,1.07,0,2.14,0,0,1.07,0,0,0,0,0
21Day,2.68,1.34,0,22.76,1.34,5.35,0,0,0,0,1.34,1.34,1.34,2.68,4.02,0,1.34,8.03,145.9,96.37,0,0,10.71,0,13.39,1.34,0,2.68,0,20.08,2.68,0,4.02,4.02,0,0,0,1.34
3Month,1.6,24.32,1.92,115.5,0.64,0,1.6,0.32,3.84,3.52,17.6,1.28,123.18,6.72,2.24,12.8,15.04,46.07,397.7,177.25,36.79,0,11.2,7.36,5.44,0.64,2.88,0.96,0,1.6,5.44,22.4,1.92,0,2.56,14.4,5.76,7.68
22Month,0.55,10.93,0.55,14.21,0,0,0,0.55,0.55,2.19,3.28,3.28,58.49,1.09,1.09,3.28,1.64,2.73,39.36,62.87,0,0.55,1.64,0.55,1.09,0,0,0,1.09,1.09,0,3.83,0,0.55,1.09,0.55,0,1.64
