stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,12.26,0,0,0,0,0,4.09,106.25,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,3.21,0,0,0,0,16.05,0,0,0,0,0,0,1.07,5.35,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.34,0,0,1.34,0,0,0,0,0,0,66.93,0,0,0,1.34,0,0,1.34,20.08,4.02,0,0,1.34,0,2.68,4.02,0,0,0,1.34,1.34,0,1.34,1.34,0,0,0,0
3Month,2.56,4.16,1.92,23.36,0,0,3.2,0.32,0.96,8.32,1515.6,0,42.23,22.72,0.96,14.72,3.52,8.32,76.15,60.79,3.84,0,3.52,4.48,1.28,4.8,1.28,0.96,0,1.28,11.84,9.28,2.56,0,0.32,4.48,8.32,8.96
22Month,3.28,13.12,2.19,20.23,1.09,0,26.79,1.09,0,7.11,3646.73,6.01,100.58,13.67,1.09,7.65,2.19,1.64,305.03,261.85,0,14.21,6.01,0,2.19,0.55,1.64,4.37,2.73,0,1.64,1.64,12.57,4.37,0,0.55,0,17.49
