stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,8.17280914570035,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,24.518427437101,0,0,4.08640457285017,0,16.3456182914007,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,0,4.27916456586431,0,0,0,0,0,0,0,0,0,3.20937342439823,3.20937342439823,0,7.48853799026255,0,0,1.06979114146608,24.6051962537198,6.41874684879647,0,0,2.13958228293216,0,0,0,4.27916456586431,1.06979114146608,0,0,0
21Day,0,0,0,1.33853308820331,1.33853308820331,2.67706617640661,0,0,0,0,0,0,1.33853308820331,0,0,1.33853308820331,0,10.7082647056265,0,0,0,6.69266544101654,2.67706617640661,0,0,1.33853308820331,1.33853308820331,0,0,0,0,1.33853308820331,0,0
3Month,0,0.959847898662586,0.319949299554195,20.1568058719143,0,0,0.319949299554195,0.639898599108391,1.59974649777098,0.319949299554195,8.63863108796328,2.55959439643356,0,2.55959439643356,4.79923949331293,2.87954369598776,3.51944229509615,2.23964509687937,0.959847898662586,0.639898599108391,3.19949299554195,3.51944229509615,0.319949299554195,1.91969579732517,0.319949299554195,0.319949299554195,1.27979719821678,0.319949299554195,7.99873248885489,0,0,0,406.335610433828,0.959847898662586
22Month,0,0,0,5.46654651197433,0,0,0.546654651197433,0,2.18661860478973,1.09330930239487,9.8397837215538,0,0,1.09330930239487,0,0,0,1.09330930239487,0,0,0,0.546654651197433,0,1.09330930239487,0,0,0,0,4.9198918607769,0,0,0,1.09330930239487,0
