stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,8.17,159.37,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,7.49,4.28,0,12.84,0,1.07,0,0,0,0,0,0,0,0,0,0,7.49,12.84,1.07,21.4,0,1.07,1.07,0,88.79,63.12,0,0,12.84,2.14,2.14,3.21,0,0,1.07,0,0,0
21Day,10.71,0,0,17.4,0,13.39,0,8.03,0,0,0,0,1.34,0,8.03,5.35,1.34,8.03,5.35,24.09,0,0,2.68,0,28.11,16.06,0,0,8.03,9.37,1.34,5.35,0,2.68,1.34,0,1.34,8.03
3Month,0,3.2,1.6,43.83,0,0,4.48,1.6,0.32,3.2,7.36,0,47.35,4.48,2.56,23.36,3.84,14.72,6.72,16.64,3.52,0.32,2.88,3.52,1.28,2.24,3.52,0.96,0,4.48,359.3,1.6,0,0.32,0.64,4.48,60.79,18.24
22Month,0.55,4.92,1.64,21.87,0.55,0,0.55,2.73,0,5.47,8.75,6.56,137.76,3.28,13.12,34.44,1.09,4.92,8.2,20.23,0,2.73,1.64,0,2.19,1.09,2.19,3.83,0.55,0,157.98,3.83,1.09,0,0,1.09,0,5.47
