stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,51.35,1.07,1.07,9.63,2.14,1.07,0,0,0,0,0,0,1.07,0,0,0,100.56,20.33,20.33,4.28,0,4.28,1.07,7.49,32.09,8.56,0,0,0,13.91,0,0,0,0,0,1.07,16.05,0,0,0
21Day,58.9,0,14.72,33.46,10.71,8.03,0,1.34,0,2.68,0,0,24.09,0,2.68,0,199.44,13.39,111.1,100.39,0,1.34,32.12,2.68,12.05,14.72,0,0,0,84.33,14.72,0,0,1.34,1.34,2.68,4.02,2.68,0,5.35
3Month,18.56,16.32,111.66,158.37,7.68,0,23.36,1.92,0.64,29.76,36.79,1.28,13725.51,45.11,3.84,136.3,682.45,46.39,72.95,99.82,17.6,24.32,74.23,60.15,10.56,0.96,17.6,13.76,0,3.2,207.97,0.32,23.04,2.88,0,0,13.44,25.28,9.6,36.15
22Month,17.49,25.69,88.01,111.52,6.56,0,26.79,1.09,0,27.33,55.21,16.4,22535.29,14.76,3.83,116.98,69.97,9.29,107.69,82,2.73,453.18,34.99,6.56,3.28,0,26.24,12.03,8.75,5.47,47.01,0,26.24,9.29,14.76,0,4.37,2.19,0,19.68
