stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,2.14,0,21.4,0,0,6.42,0,0,0,0,6.42,0,0,0,0,0,0,0,0
21Day,5.35,0,0,8.03,1.34,1.34,0,0,0,0,0,16.06,0,0,0,0,0,1.34,16.06,0,0,2.68,0,5.35,1.34,0,0,0,9.37,1.34,0,0,0,0,0,0,1.34
3Month,0,0.32,3.2,28.16,0,0,2.24,0,2.56,3.2,0,905.78,3.84,0,16.32,2.24,12.8,3.52,39.35,1.28,0.32,2.88,0.64,0.32,0,0.64,2.24,0,0,9.28,0.32,5.12,0.64,0,1.92,8.64,4.16
22Month,1.64,7.65,6.01,28.43,0,0,4.37,0.55,6.56,16.95,14.21,6475.67,2.19,0.55,20.23,1.09,8.75,10.39,32.25,0,86.92,2.73,0.55,0.55,0.55,1.09,0.55,9.84,1.09,1.09,0,1.64,0.55,8.2,1.64,0,3.83
