stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,4.09,0,0,0,0,8.17,36.78,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,2.14,1.07,0,0,0,0,0,0,0,0,0,3.21,14.98,0,6.42,0,0,0,0,52.42,9.63,2.14,0,3.21,0,0,1.07,0,0,0,0
21Day,1.34,0,0,8.03,9.37,0,0,0,1.34,0,0,0,4.02,0,2.68,1.34,0,10.71,0,0,2.68,0,18.74,9.37,1.34,0,5.35,1.34,0,0,1.34,0,0,0
3Month,0,3.2,0.32,18.24,0,0,0,2.56,4.16,0,24,2.56,0.32,7.04,1.6,5.12,2.56,5.76,1.6,0,0.32,2.24,0.64,0.32,2.56,0.64,0,0.32,8.64,0,0,0.64,19.52,1.6
22Month,0,2.19,1.64,4.37,0,1.09,0.55,1.09,4.37,0.55,34.99,0.55,0,7.65,0.55,0.55,2.19,6.56,0,0.55,1.64,0,1.64,0,2.19,0.55,0,0,2.19,1.64,0,0.55,0,2.19
