stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,1.06979114146608,0,5.34895570733039,2.13958228293216,0,0,0,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0,1.33853308820331,0,33.4633272050827,0,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,0
3Month,0.639898599108391,0.319949299554195,3.19949299554195,0.639898599108391,0.319949299554195,0.639898599108391,0.959847898662586,17.5972114754807,0.319949299554195,0.959847898662586,0,0,0.319949299554195,2.23964509687937,0,0,0,0.639898599108391
22Month,0,0,4.37323720957947,0,0,0,0,3.82658255838203,0,0,0,1.09330930239487,0,3.82658255838203,0.546654651197433,0,0.546654651197433,0
