stage,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,4.08640457285017,0,0,4.08640457285017
72hpf,0,0,1.06979114146608,0
21Day,0,4.01559926460992,0,0
