stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Fibroblast,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Spermatocyte,T.cell
24hpf,0,0,8.17280914570035,0,0,0,0,0,0,0,0,8.17280914570035,16.3456182914007,0,0,12.2592137185505,0,0,0,0
72hpf,0,0,3.20937342439823,0,0,0,0,0,0,0,2.13958228293216,1.06979114146608,7.48853799026255,0,0,1.06979114146608,4.27916456586431,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,8.03119852921984,0,0,0,1.33853308820331,2.67706617640661,0,0
3Month,0.319949299554195,1.27979719821678,1.27979719821678,0.639898599108391,0.319949299554195,3.51944229509615,0.639898599108391,0.319949299554195,0.319949299554195,0.639898599108391,0,21.4366030701311,4.15934089420454,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0.546654651197433,0,0,0,2.73327325598717,0,0.546654651197433,0.546654651197433,0,0,1.09330930239487,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0,0
