stage,Erythrocyte,Hepatocyte,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,4.08640457285017,0,0,0
72hpf,1.06979114146608,0,8.55832913172862,0,0,0,0
21Day,0,0,4.01559926460992,0,0,0,0
3Month,0,0,0,0,0.319949299554195,0,0.639898599108391
22Month,0,0.546654651197433,0,0,0,0.546654651197433,0
