stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,4.08640457285017,8.17280914570035,4.08640457285017,28.6048320099512,0
72hpf,0,1.06979114146608,0,0,0,1.06979114146608,9.6281202731947,1.06979114146608,0
21Day,4.01559926460992,0,1.33853308820331,1.33853308820331,0,1.33853308820331,2.67706617640661,2.67706617640661,1.33853308820331
