stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,249.27,179.8,0,588.44,32.69,8.17,0,8.17,0,4.09,4.09,0,49.04,0,0,0,0,81.73,126.68,183.89,1675.43,0,0,0,0,662,13448.36,0,0,0,237.01,0,0,8.17,0,0,40.86,0,0,0
72hpf,426.85,148.7,1.07,457.87,89.86,227.87,0,22.47,0,0,7.49,0,3.21,4.28,0,56.7,2.14,221.45,708.2,55.63,1473.1,0,41.72,34.23,9.63,16380.64,7050.99,16.05,55.63,0,906.11,28.88,6.42,697.5,23.54,27.81,46,0,0,1.07
21Day,224.87,32.12,12.05,627.77,26.77,216.84,0,157.95,0,5.35,36.14,0,0,16.06,9.37,271.72,38.82,61.57,172.67,137.87,808.47,1.34,1.34,64.25,0,2868.48,1533.96,17.4,30.79,0,187.39,151.25,10.71,194.09,18.74,40.16,17.4,4.02,0,127.16
3Month,5.12,48.31,7.36,392.58,3.52,0,5.12,11.52,1.92,49.59,66.23,1.6,0,194.85,63.67,33.27,106.86,32.63,104.94,72.95,117.1,21.44,1.28,28.8,19.2,39.99,13.12,25.6,12.16,0,8,9.28,225.24,12.16,0.32,0,1.6,39.03,23.04,124.78
22Month,2.73,80.36,13.67,198.44,2.19,0,7.11,13.12,1.09,30.07,186.96,40.45,0,559.77,53.57,89.65,177.66,10.39,34.44,145.41,142.13,6.01,22.96,36.08,2.19,24.6,7.11,30.07,16.95,5.47,13.67,1.09,130.1,22.41,6.56,0,1.09,4.92,0,65.6
