stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,0,1.06979114146608,0,2.13958228293216,1.06979114146608,0
21Day,1.33853308820331,0,0,1.33853308820331,0,2.67706617640661,1.33853308820331
22Month,0,0.546654651197433,0,0,0,0,0
