stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,114.42,85.81,0,457.68,12.26,4.09,0,4.09,0,4.09,0,49.04,0,0,4.09,0,28.6,126.68,232.93,1291.3,0,0,4.09,4.09,306.48,5626.98,0,0,0,175.72,0,0,0,0,0,0,81.73,0,0,0
72hpf,141.21,44.93,0,165.82,31.02,55.63,0,8.56,0,3.21,0,0,2.14,0,13.91,0,81.3,224.66,21.4,561.64,0,29.95,11.77,4.28,2328.94,1193.89,5.35,18.19,0,420.43,20.33,0,0,96.28,9.63,3.21,39.58,0,0,0
21Day,135.19,9.37,0,190.07,8.03,49.53,0,44.17,0,5.35,1.34,0,4.02,8.03,56.22,18.74,12.05,78.97,45.51,398.88,0,0,36.14,0,318.57,257,2.68,4.02,0,149.92,21.42,0,10.71,37.48,6.69,18.74,9.37,2.68,0,36.14
3Month,2.88,41.27,9.6,197.09,0.96,0,4.8,5.44,19.52,81.59,0.64,0,304.59,82.23,17.6,70.71,25.6,53.11,70.07,111.66,20.16,0.64,33.27,17.6,10.24,6.08,10.88,6.4,0,5.44,6.4,0.32,380.74,2.56,0.32,0,3.52,42.23,43.19,97.9
22Month,0,79.81,6.01,159.62,1.09,0,8.2,10.39,24.05,211.01,227.95,0,605.69,55.21,48.65,111.52,13.12,28.43,119.72,132.84,4.37,12.57,21.32,3.28,16.4,2.73,20.77,18.04,6.01,2.73,1.64,0,97.85,10.93,3.83,0,3.28,6.01,0,65.05
