stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,28.6,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,32.69,0,0,0,0,0,118.51,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,0,0,3.21,5.35,6.42,0,1.07,0,0,0,0,0,0,0,0,23.54,10.7,0,40.65,0,5.35,0,0,50.28,160.47,1.07,0,16.05,0,0,0,7.49,0,1.07,1.07,0,0,0
21Day,38.82,1.34,380.14,53.54,0,50.86,0,8.03,0,1.34,0,0,6.69,0,12.05,603.68,8.03,25.43,10.71,56.22,0,2.68,8.03,0,66.93,103.07,2.68,2.68,36.14,24.09,0,5.35,16.06,1.34,8.03,2.68,0,0,9.37
3Month,3.52,10.56,287.31,231,0.64,0,15.36,1.28,1.28,444.09,43.19,0.64,188.45,54.07,4.16,8504.89,16,37.43,24.96,64.31,19.52,0.96,14.72,13.44,4.16,0.96,46.39,5.76,2.56,40.95,0.64,98.22,3.52,0,0,0.96,10.24,55.99,26.56
22Month,1.09,8.2,389.22,101.68,0,0,5.47,0,0,343.85,27.88,17.49,273.87,8.2,3.83,8163.74,2.19,1.64,19.68,36.63,0,14.76,8.75,0,2.19,1.64,54.67,9.29,1.64,3.28,0,20.77,3.28,2.73,0,0,2.19,0.55,10.93
