stage,Epithelial.cell,Erythrocyte,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell
24hpf,0,0,0,4.08640457285017,0,0
21Day,0,1.33853308820331,0,0,2.67706617640661,0
3Month,0.639898599108391,0,0.959847898662586,0,0,0.319949299554195
