stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,24.518427437101,0,0,0,0,0,0
72hpf,0,0,2.13958228293216,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,139.07284839059,2.13958228293216,2.13958228293216,0,0,0,0,0
21Day,1.33853308820331,6.69266544101654,1.33853308820331,0,0,0,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0,1.33853308820331,0,0,115.113845585484,2.67706617640661,2.67706617640661,0,0,1.33853308820331,0,0
3Month,0,0.319949299554195,0,0,0,0,2.23964509687937,0,0,0,0,0,0,0,0.319949299554195,0.639898599108391,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0.319949299554195
22Month,0,1.6399639535923,0,0.546654651197433,0.546654651197433,1.09330930239487,18.5862581407127,0,2.18661860478973,0,0.546654651197433,1.6399639535923,2.18661860478973,1.09330930239487,0,0,0,0,0,0.546654651197433,0.546654651197433,0,2.18661860478973
