stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,16.3456182914007,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661,0,0
3Month,0.319949299554195,0,1.27979719821678,0.319949299554195,0.319949299554195,4.47929019375874,0.319949299554195,0,0.959847898662586,0.319949299554195,0.319949299554195,0.959847898662586,0.639898599108391,0,0,0,0,1.27979719821678,0
22Month,0.546654651197433,0.546654651197433,1.09330930239487,0,1.09330930239487,6.5598558143692,0,0.546654651197433,1.09330930239487,0,0.546654651197433,1.09330930239487,0.546654651197433,0,0,0,0,0,1.09330930239487
