stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,4.09,36.78,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,4.09,0,0,0,4.09,0,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,5.35,109.12,5.35,0,0,0,0,0,2.14,0,0,0,20.33,16.05,0,12.84,0,19.26,0,16.05,22.47,60.98,0,3.21,0,11.77,1.07,0,0,102.7,0,0,8.56,0,0,0
21Day,10.71,0,8.03,6.69,38.82,9.37,0,0,0,0,0,53.54,0,5.35,14.72,1.34,10.71,2.68,17.4,0,1.34,4.02,9.37,32.12,41.49,1.34,1.34,0,9.37,9.37,0,0,52.2,1.34,1.34,25.43,0,0,1.34
3Month,0.96,5.44,70.71,87.35,18.88,0,10.56,0.96,36.15,22.72,0.64,4803.08,33.27,2.24,1463.45,12.16,29.76,22.4,32.31,7.04,8.32,11.52,105.26,3.84,3.52,4.8,10.24,0,1.28,84.47,0.32,20.8,21.12,0,0,9.92,11.2,18.56,21.44
22Month,7.11,26.79,62.32,82.54,7.11,0,37.17,0.55,33.89,48.11,31.16,19106.13,22.96,7.65,2135.23,7.11,13.12,40.45,77.08,2.19,307.22,25.15,7.65,6.01,6.56,10.39,21.87,15.85,1.64,13.12,0,4.92,67.24,10.93,0,6.56,3.83,0,21.32
