stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,20.43,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,126.68,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,2.14,3.21,0,0,0,0,0,0,0,0,0,0,0,2.14,2.14,0,6.42,0,0,0,0,108.05,35.3,1.07,0,6.42,0,0,2.14,0,2.14,3.21,0,0,0
21Day,1.34,6.69,0,16.06,5.35,2.68,0,0,0,0,0,0,0,0,2.68,4.02,0,4.02,2.68,13.39,0,0,4.02,0,18.74,10.71,0,2.68,5.35,1.34,1.34,6.69,1.34,1.34,1.34,0,0,1.34
3Month,0.64,5.12,1.92,32.63,0.96,0,1.6,0.32,4.8,7.36,0.32,0,88.95,4.8,0.64,30.08,11.84,5.12,7.04,9.6,1.92,0,11.52,12.48,4.48,0.32,3.84,0.32,2.24,1.92,27.84,1.6,0,0,0.32,1.6,4.16,15.36
22Month,0,7.65,4.37,31.71,0.55,0,3.28,0.55,15.31,24.6,120.81,0,171.1,9.29,3.28,42.64,1.64,2.73,26.24,10.39,0.55,8.75,4.37,1.09,1.09,1.09,9.84,3.28,1.09,0.55,4.92,4.37,3.83,0,0.55,1.09,0,11.48
