stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0
72hpf,0,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0,0,0,3.20937342439823,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67706617640661,0,0,0,0,0
3Month,0,0,0,2.23964509687937,0,0,0.319949299554195,1.27979719821678,0,7.0388845901923,1.91969579732517,1.59974649777098,0.319949299554195,1.27979719821678,0.319949299554195,0,0,0,0.639898599108391,0,0,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,1.59974649777098
22Month,0,0.546654651197433,1.6399639535923,6.5598558143692,0,1.09330930239487,0,4.9198918607769,4.37323720957947,48.6522639565716,2.18661860478973,9.8397837215538,1.6399639535923,3.82658255838203,2.18661860478973,0.546654651197433,1.6399639535923,0.546654651197433,0,0,0,0.546654651197433,0.546654651197433,0,0,0.546654651197433
