stage,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.cone.cell,Spermatocyte
72hpf,0,0,0,1.06979114146608,1.06979114146608,0,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,2.67706617640661,1.33853308820331,0
3Month,0.319949299554195,0,0,0,0,0,0.319949299554195
