stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,93.99,24.52,0,179.8,0,8.17,0,4.09,0,0,0,0,32.69,0,0,4.09,0,12.26,77.64,204.32,277.88,0,0,0,0,147.11,1528.32,0,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,34.23,9.63,0,34.23,9.63,6.42,0,1.07,0,0,6.42,0,0,1.07,0,3.21,0,34.23,102.7,9.63,94.14,0,20.33,3.21,1.07,289.91,257.82,1.07,1.07,0,95.21,9.63,1.07,22.47,7.49,0,16.05,0,0,0
21Day,73.62,6.69,8.03,195.43,8.03,64.25,0,37.48,0,2.68,13.39,0,0,41.49,6.69,41.49,33.46,16.06,100.39,38.82,226.21,1.34,0,25.43,4.02,137.87,119.13,1.34,6.69,0,113.78,53.54,2.68,20.08,5.35,16.06,10.71,0,0,12.05
3Month,0.32,1.6,0.96,46.07,0.96,0,2.56,0.96,0.32,8.32,10.24,0,0,91.83,14.4,2.24,36.79,3.2,11.84,21.44,16.32,8,0,4.16,3.84,1.92,1.6,2.88,2.56,0,0.64,3.84,61.43,0,0,0,0.96,4.48,10.88,8.64
22Month,1.64,2.73,4.37,24.6,0,0,1.64,1.64,0,4.37,40.45,13.67,0,458.1,12.57,10.39,44.28,0.55,4.37,37.17,21.87,0,7.65,3.83,0.55,1.09,0,2.73,1.64,2.19,1.09,0.55,18.04,1.64,0.55,0,0,0,0,4.92
