stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hatching.gland,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Primordial.germ.cell
24hpf,0,0,0,4.08640457285017,0,0,0,0,0
3Month,0,0.319949299554195,0.319949299554195,0,0.959847898662586,0,0.319949299554195,0,0
22Month,0.546654651197433,0,0,0,4.9198918607769,0.546654651197433,0,1.6399639535923,0.546654651197433
